10	000	000
20	000	000
30	000	000
40	000	000
50	000	000
60	000	000
70	000	000
80	000	000
90	000	000
100	000	000
110	000	000
120	000	000
130	069	000
140	084	000
150	094	000
160	102	000
170	109	000
180	114	000
190	120	000
200	124	000
210	128	000
220	132	000
230	136	000
240	139	000
250	143	000
260	146	000
270	149	000
280	151	000
290	154	000
300	156	000
310	159	000
320	161	000
330	163	000
340	166	000
350	168	000
360	170	000
370	172	000
380	174	000
390	176	000
400	177	000
410	179	000
420	181	000
430	183	000
440	184	000
450	186	000
460	187	000
470	189	000
480	191	000
490	192	000
500	194	000
510	195	000
520	196	000
530	198	000
540	199	000
550	200	000
560	202	000
570	203	000
580	204	000
590	206	000
600	207	000
610	208	000
620	209	000
630	210	000
640	212	000
650	213	000
660	214	000
670	215	000
680	216	000
690	217	000
700	218	000
710	219	000
720	220	000
730	221	000
740	222	000
750	223	000
760	224	000
770	225	000
780	226	000
790	227	000
800	228	000
810	229	000
820	230	000
830	231	000
840	232	000
850	233	000
860	234	000
870	235	000
880	236	000
890	237	000
900	237	000
910	238	000
920	239	000
930	240	000
940	241	000
950	242	000
960	242	000
970	243	000
980	244	000
990	245	000
1000	246	000
1010	246	000
1020	247	000
1030	248	000
1040	249	000
1050	250	000
1060	250	000
1070	251	000
1080	252	000
1090	253	000
1100	253	000
1110	254	000
1120	255	000
1130	255	000
1140	254	000
1150	254	000
1160	253	000
1170	253	000
1180	252	000
1190	252	000
1200	252	000
1210	251	000
1220	251	000
1230	250	000
1240	250	000
1250	250	000
1260	249	000
1270	249	000
1280	248	000
1290	248	000
1300	247	000
1310	247	000
1320	247	000
1330	246	000
1340	246	000
1350	245	000
1360	245	000
1370	244	000
1380	244	000
1390	244	000
1400	243	000
1410	243	000
1420	242	000
1430	242	000
1440	241	000
1450	241	000
1460	241	000
1470	240	000
1480	240	000
1490	239	000
1500	239	000
1510	238	000
1520	238	000
1530	237	000
1540	237	000
1550	236	000
1560	236	000
1570	235	000
1580	235	000
1590	234	000
1600	234	000
1610	234	000
1620	233	000
1630	233	000
1640	232	000
1650	232	000
1660	231	000
1670	231	000
1680	230	000
1690	230	000
1700	229	000
1710	229	000
1720	228	000
1730	228	000
1740	227	000
1750	227	000
1760	226	000
1770	225	000
1780	225	000
1790	224	000
1800	224	000
1810	223	000
1820	223	000
1830	222	000
1840	222	000
1850	221	000
1860	220	000
1870	220	000
1880	219	000
1890	219	000
1900	218	000
1910	218	000
1920	217	000
1930	216	000
1940	216	000
1950	215	000
1960	214	000
1970	214	000
1980	213	000
1990	212	000
2000	212	000
2010	211	000
2020	210	000
2030	209	000
2040	209	000
2050	208	000
2060	207	000
2070	206	000
2080	205	000
2090	204	000
2100	203	000
2110	202	000
2120	201	000
2130	199	000
2140	199	000
2150	199	000
2160	199	000
2170	199	000
2180	199	000
2190	199	000
2200	199	000
2210	199	000
2220	199	000
2230	199	000
2240	199	000
2250	199	000
2260	199	000
2270	199	000
2280	199	000
2290	199	000
2300	199	000
2310	199	000
2320	199	000
2330	199	000
2340	199	000
2350	199	000
2360	199	000
2370	199	000
2380	199	000
2390	199	000
2400	199	000
2410	199	000
2420	199	000
2430	199	000
2440	199	000
2450	199	000
2460	199	000
2470	199	000
2480	199	000
2490	199	000
2500	199	000
2510	199	000
2520	199	000
2530	199	000
2540	199	000
2550	199	000
2560	199	000
2570	199	000
2580	199	000
2590	199	000
2600	199	000
2610	199	000
2620	199	000
2630	199	000
2640	199	000
2650	199	000
2660	199	000
2670	199	000
2680	199	000
2690	199	000
2700	199	000
2710	199	000
2720	199	000
2730	199	000
2740	199	000
2750	199	000
2760	199	000
2770	199	000
2780	199	000
2790	199	000
2800	199	000
2810	199	000
2820	199	000
2830	199	000
2840	199	000
2850	199	000
2860	199	000
2870	199	000
2880	199	000
2890	199	000
2900	199	000
2910	199	000
2920	199	000
2930	199	000
2940	199	000
2950	199	000
2960	199	000
2970	199	000
2980	199	000
2990	199	000
3000	199	000
3010	199	000
3020	199	000
3030	199	000
3040	199	000
3050	198	000
3060	198	000
3070	197	000
3080	197	000
3090	196	000
3100	195	000
3110	195	000
3120	194	000
3130	194	000
3140	193	000
3150	193	000
3160	192	000
3170	192	000
3180	191	000
3190	191	000
3200	190	000
3210	190	000
3220	189	000
3230	189	000
3240	188	000
3250	188	000
3260	187	000
3270	187	000
3280	186	000
3290	186	000
3300	185	000
3310	185	000
3320	184	000
3330	184	000
3340	183	000
3350	183	000
3360	182	000
3370	182	000
3380	181	000
3390	181	000
3400	180	000
3410	180	000
3420	179	000
3430	179	000
3440	178	000
3450	178	000
3460	177	000
3470	177	000
3480	176	000
3490	176	000
3500	175	000
3510	174	000
3520	174	000
3530	173	000
3540	173	000
3550	172	000
3560	172	000
3570	171	000
3580	171	000
3590	170	000
3600	170	000
3610	169	000
3620	169	000
3630	168	000
3640	168	000
3650	167	000
3660	167	000
3670	166	000
3680	165	000
3690	165	000
3700	164	000
3710	164	000
3720	163	000
3730	163	000
3740	162	000
3750	162	000
3760	161	000
3770	161	000
3780	160	000
3790	160	000
3800	159	000
3810	159	000
3820	158	000
3830	157	000
3840	157	000
3850	156	000
3860	156	000
3870	155	000
3880	155	000
3890	154	000
3900	154	000
3910	153	000
3920	152	000
3930	152	000
3940	151	000
3950	151	000
3960	150	000
3970	150	000
3980	149	000
3990	149	000
4000	148	000
4010	148	000
4020	147	000
4030	146	000
4040	146	000
4050	145	000
4060	145	000
4070	144	000
4080	144	000
4090	143	000
4100	142	000
4110	142	000
4120	141	000
4130	141	000
4140	140	000
4150	140	000
4160	139	000
4170	138	000
4180	138	000
4190	137	000
4200	137	000
4210	136	000
4220	136	000
4230	135	000
4240	134	000
4250	134	000
4260	133	000
4270	133	000
4280	132	000
4290	132	000
4300	131	000
4310	130	000
4320	130	000
4330	129	000
4340	129	000
4350	128	000
4360	127	000
4370	127	000
4380	126	000
4390	126	000
4400	125	000
4410	125	000
4420	124	000
4430	123	000
4440	123	000
4450	122	000
4460	122	000
4470	121	000
4480	120	000
4490	120	000
4500	119	000
4510	119	000
4520	118	000
4530	117	000
4540	117	000
4550	116	000
4560	116	000
4570	115	000
4580	114	000
4590	114	000
4600	113	000
4610	112	000
4620	112	000
4630	111	000
4640	111	000
4650	110	000
4660	109	000
4670	109	000
4680	108	000
4690	107	000
4700	107	000
4710	106	000
4720	106	000
4730	105	000
4740	104	000
4750	104	000
4760	103	000
4770	102	000
4780	102	000
4790	101	000
4800	101	000
4810	100	000
4820	099	000
4830	099	000
4840	098	000
4850	097	000
4860	097	000
4870	096	000
4880	095	000
4890	095	000
4900	094	000
4910	093	000
4920	093	000
4930	092	000
4940	091	000
4950	091	000
4960	090	000
4970	089	000
4980	089	000
4990	088	000
5000	087	000
5010	087	000
5020	086	000
5030	085	000
5040	085	000
5050	084	000
5060	083	000
5070	083	000
5080	082	000
5090	081	000
5100	081	000
5110	080	000
5120	079	000
5130	078	000
5140	078	000
5150	077	000
5160	076	000
5170	076	000
5180	075	000
5190	074	000
5200	073	000
5210	073	000
5220	072	000
5230	071	000
5240	071	000
5250	070	000
5260	069	000
5270	068	000
5280	068	000
5290	067	000
5300	066	000
5310	065	000
5320	065	000
5330	064	000
5340	063	000
5350	062	000
5360	062	000
5370	061	000
5380	060	000
5390	059	000
5400	058	000
5410	058	000
5420	057	000
5430	056	000
5440	055	000
5450	054	000
5460	054	000
5470	053	000
5480	052	000
5490	051	000
5500	050	000
5510	050	000
5520	049	000
5530	048	000
5540	047	000
5550	046	000
5560	045	000
5570	044	000
5580	044	000
5590	043	000
5600	042	000
5610	041	000
5620	040	000
5630	039	000
5640	038	000
5650	037	000
5660	036	000
5670	035	000
5680	035	000
5690	034	000
5700	033	000
5710	032	000
5720	031	000
5730	030	000
5740	029	000
5750	028	000
5760	027	000
5770	026	000
5780	024	000
5790	023	000
5800	022	000
5810	021	000
5820	020	000
5830	019	000
5840	018	000
5850	016	000
5860	015	000
5870	014	000
5880	012	000
5890	011	000
5900	010	000
5910	008	000
5920	006	000
5930	005	000
5940	002	000
5950	000	000
5960	000	000
5970	000	000
5980	000	000
5990	000	000
6000	000	000
6010	000	000
6020	000	000
6030	000	000
6040	000	000
6050	000	000
6060	000	000
6070	000	000
6080	000	000
6090	000	000
6100	000	000
6110	000	000
6120	000	000
6130	000	000
6140	000	000
6150	000	000
6160	000	000
6170	000	000
6180	000	000
6190	000	000
6200	000	000
6210	000	000
6220	000	000
6230	000	000
6240	000	000
6250	000	000
6260	000	000
6270	000	000
6280	000	000
6290	000	000
6300	000	000
6310	000	000
6320	000	000
6330	000	000
6340	000	000
6350	000	000
6360	000	000
6370	000	000
6380	000	000
6390	000	000
6400	000	000
6410	000	000
6420	000	000
6430	000	000
6440	000	000
6450	000	000
6460	000	000
6470	000	000
6480	000	000
6490	000	000
6500	000	000
6510	000	000
6520	000	000
6530	000	000
6540	000	000
6550	000	000
6560	000	000
6570	000	000
6580	000	000
6590	000	000
6600	000	000
6610	000	000
6620	000	000
6630	000	000
6640	000	000
6650	000	000
6660	000	000
6670	000	000
6680	000	000
6690	000	000
6700	000	000
6710	000	000
6720	000	000
6730	000	000
6740	000	000
6750	000	000
6760	000	000
6770	000	000
6780	000	000
6790	000	000
6800	000	000
6810	000	000
6820	000	000
6830	000	000
6840	000	000
6850	000	000
6860	000	000
6870	000	000
6880	000	000
6890	000	000
6900	000	000
6910	000	000
6920	000	000
6930	000	000
6940	000	000
6950	000	000
6960	000	000
6970	000	000
6980	000	000
6990	000	000
7000	000	000
7010	000	000
7020	000	000
7030	000	069
7040	084	069
7050	094	069
7060	102	069
7070	109	069
7080	114	069
7090	120	069
7100	124	069
7110	128	069
7120	132	069
7130	136	069
7140	139	069
7150	143	069
7160	146	069
7170	149	069
7180	151	069
7190	154	069
7200	156	069
7210	159	069
7220	161	069
7230	163	069
7240	166	069
7250	168	069
7260	170	069
7270	172	069
7280	174	069
7290	176	069
7300	177	069
7310	179	069
7320	181	069
7330	183	069
7340	184	069
7350	186	069
7360	187	069
7370	189	069
7380	191	069
7390	192	069
7400	194	069
7410	195	069
7420	196	069
7430	198	069
7440	199	069
7450	200	069
7460	202	069
7470	203	069
7480	204	069
7490	206	069
7500	207	069
7510	208	069
7520	209	069
7530	210	069
7540	212	069
7550	213	069
7560	214	069
7570	215	069
7580	216	069
7590	217	069
7600	218	069
7610	219	069
7620	220	069
7630	221	069
7640	222	069
7650	223	069
7660	224	069
7670	225	069
7680	226	069
7690	227	069
7700	228	069
7710	229	069
7720	230	069
7730	231	069
7740	232	069
7750	233	069
7760	234	069
7770	235	069
7780	236	069
7790	237	069
7800	237	069
7810	238	069
7820	239	069
7830	240	069
7840	241	069
7850	242	069
7860	242	069
7870	243	069
7880	244	069
7890	245	069
7900	246	069
7910	246	069
7920	247	069
7930	248	069
7940	249	069
7950	250	069
7960	250	069
7970	251	069
7980	252	069
7990	253	069
8000	253	069
8010	254	069
8020	255	069
8030	255	069
8040	254	069
8050	254	069
8060	253	069
8070	253	069
8080	252	069
8090	252	069
8100	252	069
8110	251	069
8120	251	069
8130	250	069
8140	250	069
8150	250	069
8160	249	069
8170	249	069
8180	248	069
8190	248	069
8200	247	069
8210	247	069
8220	247	069
8230	246	069
8240	246	069
8250	245	069
8260	245	069
8270	244	069
8280	244	069
8290	244	069
8300	243	069
8310	243	069
8320	242	069
8330	242	069
8340	241	069
8350	241	069
8360	241	069
8370	240	069
8380	240	069
8390	239	069
8400	239	069
8410	238	069
8420	238	069
8430	237	069
8440	237	069
8450	236	069
8460	236	069
8470	235	069
8480	235	069
8490	234	069
8500	234	069
8510	234	069
8520	233	069
8530	233	069
8540	232	069
8550	232	069
8560	231	069
8570	231	069
8580	230	069
8590	230	069
8600	229	069
8610	229	069
8620	228	069
8630	228	069
8640	227	069
8650	227	069
8660	226	069
8670	225	069
8680	225	069
8690	224	069
8700	224	069
8710	223	069
8720	223	069
8730	222	069
8740	222	069
8750	221	069
8760	220	069
8770	220	069
8780	219	069
8790	219	069
8800	218	069
8810	218	069
8820	217	069
8830	216	069
8840	216	069
8850	215	069
8860	214	069
8870	214	069
8880	213	069
8890	212	069
8900	212	069
8910	211	069
8920	210	069
8930	209	069
8940	209	069
8950	208	069
8960	207	069
8970	206	069
8980	205	069
8990	204	069
9000	203	069
9010	202	069
9020	201	069
9030	199	069
9040	199	069
9050	199	069
9060	199	069
9070	199	069
9080	199	069
9090	199	069
9100	199	069
9110	199	069
9120	199	069
9130	199	069
9140	199	069
9150	199	069
9160	199	069
9170	199	069
9180	199	069
9190	199	069
9200	199	069
9210	199	069
9220	199	069
9230	199	069
9240	199	069
9250	199	069
9260	199	069
9270	199	069
9280	199	069
9290	199	069
9300	199	069
9310	199	069
9320	199	069
9330	199	069
9340	199	069
9350	199	069
9360	199	069
9370	199	069
9380	199	069
9390	199	069
9400	199	069
9410	199	069
9420	199	069
9430	199	069
9440	199	069
9450	199	069
9460	199	069
9470	199	069
9480	199	069
9490	199	069
9500	199	069
9510	199	069
9520	199	069
9530	199	069
9540	199	069
9550	199	069
9560	199	069
9570	199	069
9580	199	069
9590	199	069
9600	199	069
9610	199	069
9620	199	069
9630	199	069
9640	199	069
9650	199	069
9660	199	069
9670	199	069
9680	199	069
9690	199	069
9700	199	069
9710	199	069
9720	199	069
9730	199	069
9740	199	069
9750	199	069
9760	199	069
9770	199	069
9780	199	069
9790	199	069
9800	199	069
9810	199	069
9820	199	069
9830	199	069
9840	199	069
9850	199	069
9860	199	069
9870	199	069
9880	199	069
9890	199	069
9900	199	069
9910	199	069
9920	199	069
9930	199	069
9940	199	069
9950	199	069
9960	199	069
9970	199	069
9980	199	069
9990	199	069
10000	199	069
10010	199	069
