6590	057	096
6600	057	096
6610	057	096
6620	056	096
6630	056	096
6640	056	096
6650	056	096
6660	056	096
6670	055	096
6680	055	096
6690	055	096
6700	055	096
6710	054	096
6720	054	096
6730	054	096
6740	054	096
6750	054	096
6760	053	096
6770	053	096
6780	053	096
6790	053	096
6800	052	096
6810	052	096
6820	052	096
6830	052	096
6840	051	096
6850	051	096
6860	051	096
6870	051	096
6880	050	096
6890	050	096
6900	050	096
6910	050	096
6920	049	096
6930	049	096
6940	049	096
6950	049	096
6960	049	096
6970	048	096
6980	048	096
6990	048	096
7000	048	096
7010	047	096
7020	047	000
7030	047	000
7040	046	000
7050	046	000
7060	046	000
7070	046	000
7080	045	000
7090	045	000
7100	045	000
7110	045	000
7120	044	000
7130	044	000
7140	044	000
7150	044	000
7160	043	000
7170	043	000
7180	043	000
7190	042	000
7200	042	000
7210	042	000
7220	042	000
7230	041	000
7240	041	000
7250	041	000
7260	040	000
7270	040	000
7280	040	000
7290	040	000
7300	039	000
7310	039	000
7320	039	000
7330	038	000
7340	038	000
7350	038	000
7360	037	000
7370	037	000
7380	037	000
7390	037	000
7400	036	000
7410	036	000
7420	036	000
7430	035	000
7440	035	000
7450	035	000
7460	034	000
7470	034	000
7480	034	000
7490	033	000
7500	033	000
7510	033	000
7520	032	000
7530	032	000
7540	031	000
7550	031	000
7560	031	000
7570	030	000
7580	030	000
7590	030	000
7600	029	000
7610	029	000
7620	028	000
7630	028	000
7640	028	000
7650	027	000
7660	027	000
7670	026	000
7680	026	000
7690	026	000
7700	025	000
7710	025	000
7720	024	000
7730	024	000
7740	023	000
7750	023	000
7760	022	000
7770	022	000
7780	021	000
7790	021	000
7800	020	000
7810	020	000
7820	019	000
7830	019	000
7840	018	000
7850	017	000
7860	017	000
7870	016	000
7880	016	000
7890	015	000
7900	014	000
7910	014	000
7920	013	000
7930	012	000
7940	011	000
7950	010	000
7960	009	000
7970	008	000
7980	007	000
7990	005	000
8000	004	000
8010	000	000
8020	000	000
8030	000	000
8040	000	000
8050	000	000
8060	000	000
8070	000	000
8080	000	000
8090	000	000
8100	000	000
8110	000	000
8120	000	000
8130	000	000
8140	000	000
8150	000	000
8160	000	000
8170	000	000
8180	000	000
8190	000	000
8200	000	000
8210	000	000
8220	000	000
8230	000	000
8240	000	000
8250	000	000
8260	000	000
8270	000	000
8280	000	000
8290	000	000
8300	000	000
8310	000	000
8320	000	000
8330	000	000
8340	000	000
8350	000	000
8360	000	000
8370	000	000
8380	000	000
8390	000	000
8400	000	000
8410	000	000
8420	000	000
8430	000	000
8440	000	000
8450	000	000
8460	000	000
8470	000	000
8480	000	000
8490	000	000
8500	000	000
8510	000	000
8520	000	000
8530	000	000
8540	000	000
8550	000	000
8560	000	000
8570	000	000
8580	000	000
8590	000	000
8600	000	000
8610	000	000
8620	000	000
8630	000	000
8640	000	000
8650	000	000
8660	000	000
8670	000	000
8680	000	000
8690	000	000
8700	000	000
8710	000	000
8720	000	000
8730	000	000
8740	000	000
8750	000	000
8760	000	000
8770	000	000
8780	000	000
8790	000	000
8800	000	000
8810	000	000
8820	000	000
8830	000	000
8840	000	000
8850	000	000
8860	000	000
8870	000	000
8880	000	000
8890	000	000
8900	000	000
8910	000	000
8920	000	000
8930	000	000
8940	000	000
8950	000	000
8960	000	000
8970	000	000
8980	000	000
8990	000	000
9000	000	000
9010	000	000
9020	000	000
9030	000	000
9040	000	000
9050	000	000
9060	000	000
9070	000	000
9080	000	000
9090	000	000
9100	000	000
9110	000	000
9120	000	000
9130	000	000
9140	000	000
9150	000	000
9160	000	000
9170	000	000
9180	000	000
9190	000	000
9200	000	000
9210	000	000
9220	000	000
9230	000	000
9240	000	000
9250	000	000
9260	000	000
9270	000	000
9280	000	000
9290	000	000
9300	000	000
9310	000	000
9320	000	000
9330	000	000
9340	000	000
9350	000	000
9360	000	000
9370	000	000
9380	000	000
9390	000	000
9400	000	000
9410	000	000
9420	000	000
9430	000	000
9440	000	000
9450	000	000
9460	000	000
9470	000	000
9480	000	000
9490	000	000
9500	000	000
9510	000	000
9520	000	000
9530	000	000
9540	000	000
9550	000	000
9560	000	000
9570	000	000
9580	000	000
9590	000	000
9600	000	000
9610	000	000
9620	000	000
9630	000	000
9640	000	000
9650	000	000
9660	000	000
9670	000	000
9680	000	000
9690	000	000
9700	000	000
9710	000	000
9720	000	000
9730	000	000
9740	000	000
9750	000	000
9760	000	000
9770	000	000
9780	000	000
9790	000	000
9800	000	000
9810	000	000
9820	000	000
9830	000	000
9840	000	000
9850	000	000
9860	000	000
9870	000	000
9880	000	000
9890	000	000
9900	000	000
9910	000	000
9920	000	000
9930	000	000
9940	000	000
9950	000	000
9960	000	000
9970	000	000
9980	000	000
9990	000	000
10000	000	000
10010	000	000
